status,oracle_cache_key,backend,dataset,model_asset,prompt_asset,guidance_scale,seed,solver,nfe,schedule_dir,schedule_hash,edge_objective,oracle_loaded_from_cache,oracle_build_or_load_seconds,per_schedule_oracle_model_eval_equivalents,per_schedule_edge_model_eval_equivalents,per_schedule_total_model_eval_equivalents,schedules_sharing_cache_count,solvers_sharing_cache,nfes_sharing_cache,shared_oracle_model_eval_equivalents,separate_oracle_model_eval_equivalents,shared_total_model_eval_equivalents,separate_total_model_eval_equivalents,saved_model_eval_equivalents,shared_oracle_amortized_model_eval_equivalents,note
OK,4666a4bdc8195446e5d3032b,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,7.5,1,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_7.5/seed_1/nfe_010,74cc3b7710b8c10b,7.630032259599922,False,179.3006453514099,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
OK,4a7639570349cba58d3fa79d,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,5.0,2,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_5/seed_2/nfe_010,33ff6c302ee321b4,7.247970657184113,False,183.1932349205017,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
OK,7762904d554bd450bc700859,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,5.0,0,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_5/seed_0/nfe_010,5b015101207cb43c,7.091575483564377,False,184.7900013923645,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
OK,8bd77ad3ddee49d269b883a3,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,5.0,1,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_5/seed_1/nfe_010,a874f7a8fde702a5,7.1631955167732855,False,178.96507167816162,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
OK,da18051d1359bd6da7d36bb2,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,7.5,0,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_7.5/seed_0/nfe_010,610edd6d6b66e4ce,7.617745898130709,False,181.31647515296936,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
OK,faaf7de3207544073d578b40,diffusers,,hf_sdxl_base_10,diffusers_ablation_prompts,7.5,2,euler,10,outputs/gpde_diffusers_sdxl_nfe10_cfg_seed_sweep/schedules/GPDE/diffusers/sdxl/euler/cfg_7.5/seed_2/nfe_010,9bf0a68cbd434d44,7.717137646624877,False,181.1389229297638,2568,66048,68616,1,euler,10,2568,2568,68616,68616,0,68616.0,
