status,oracle_cache_key,backend,dataset,model_asset,prompt_asset,guidance_scale,seed,solver,nfe,schedule_dir,schedule_hash,edge_objective,oracle_loaded_from_cache,oracle_build_or_load_seconds,per_schedule_oracle_model_eval_equivalents,per_schedule_edge_model_eval_equivalents,per_schedule_total_model_eval_equivalents,schedules_sharing_cache_count,solvers_sharing_cache,nfes_sharing_cache,shared_oracle_model_eval_equivalents,separate_oracle_model_eval_equivalents,shared_total_model_eval_equivalents,separate_total_model_eval_equivalents,saved_model_eval_equivalents,shared_oracle_amortized_model_eval_equivalents,note
OK,c3f4b9c0fe7a7d87e5704e2a,pndm,cifar10,pndm_model_ddim_cifar10,,,0,euler,4,outputs/goes_pndm_smoke/schedules/GOES/pndm/cifar10/pndm_model_ddim_cifar10/euler/nfe_004,64e8fee474ca13e8,1469.4586056407388,False,1.123197078704834,82,72,154,1,euler,4,82,82,154,154,0,154.0,
